4730923.868	2049004.119	1830
4730989.062	2049004.024	1823
4731054.256	2049003.929	1793
4731119.449	2049003.834	1773
4731184.643	2049003.739	1808
4731249.837	2049003.644	1861
4731315.03	2049003.549	1890
4731380.224	2049003.454	1910
4731445.418	2049003.359	1939
4731510.611	2049003.264	1971
4731575.805	2049003.169	1991
4731640.998	2049003.074	1988
4731706.192	2049002.979	1986
4731771.386	2049002.884	1987
4731836.579	2049002.789	1997
4731901.773	2049002.694	2005
4731966.966	2049002.599	1994
4732032.16	2049002.504	1970
4732097.353	2049002.409	1951
4732162.547	2049002.314	1952
4732227.74	2049002.219	1957
4732292.934	2049002.124	1961
4732358.127	2049002.029	1975
4732423.321	2049001.934	1980
4732488.514	2049001.839	1982
4732553.707	2049001.744	1986
4732618.901	2049001.649	1998
4732684.094	2049001.554	2004
4732749.288	2049001.459	1991
4732814.481	2049001.364	1972
4732879.674	2049001.269	1964
4732944.868	2049001.174	1954
4733010.061	2049001.079	1951
4733075.254	2049000.984	1939
4733140.448	2049000.889	1920
4733205.641	2049000.794	1889
4733270.834	2049000.699	1867
4733336.027	2049000.604	1856
4733401.221	2049000.509	1829
4733466.414	2049000.414	1800
4733531.607	2049000.319	1770
4733596.8	2049000.224	1735
4733661.994	2049000.129	1724
4733727.187	2049000.034	1738
4733792.38	2048999.939	1719
4733857.573	2048999.844	1693
4733922.766	2048999.749	1671
4733987.959	2048999.654	1648
4734053.153	2048999.559	1626
4734118.346	2048999.464	1604
4734183.539	2048999.369	1582
4734248.732	2048999.274	1562
4734313.925	2048999.179	1594
4734379.118	2048999.084	1609
4734444.311	2048998.989	1610
4734509.504	2048998.894	1615
4734574.697	2048998.799	1674
4734639.89	2048998.704	1686
4734705.083	2048998.609	1695
4734770.276	2048998.514	1722
4734835.469	2048998.419	1730
4734900.662	2048998.324	1736
4734965.855	2048998.229	1755
4735031.048	2048998.134	1765
4735096.241	2048998.039	1778
4735161.434	2048997.944	1799
4735226.627	2048997.849	1811
4735291.82	2048997.754	1841
4735357.013	2048997.659	1856
4735422.205	2048997.564	1887
4735487.398	2048997.469	1917
4735552.591	2048997.374	1967
4735617.784	2048997.279	1992
4735682.977	2048997.184	2006
4735748.17	2048997.089	2060
4735813.362	2048996.994	2047
4735878.555	2048996.899	2017
4735943.748	2048996.804	1978
4736008.941	2048996.709	1946
4736074.133	2048996.614	1917
4736139.326	2048996.519	1893
4736204.519	2048996.424	1883
4736269.711	2048996.329	1870
4736334.904	2048996.234	1839
4736400.097	2048996.139	1803
4736465.29	2048996.044	1780
4736530.482	2048995.949	1753
4736595.675	2048995.854	1740
4736660.867	2048995.759	1732
4736726.06	2048995.664	1706
4736791.253	2048995.569	1681
4736856.445	2048995.474	1667
4736921.638	2048995.379	1650
4736986.83	2048995.284	1619
4737052.023	2048995.189	1574
4737117.216	2048995.094	1534
4737182.408	2048994.999	1490
4737247.601	2048994.904	1483
4737312.793	2048994.809	1504
4737377.986	2048994.714	1553
4737443.178	2048994.619	1607
4737508.37	2048994.524	1643
4737573.563	2048994.429	1668
4737638.755	2048994.334	1701
4737703.948	2048994.239	1745
4737769.14	2048994.144	1784
4737834.333	2048994.049	1807
4737899.525	2048993.954	1833
4737964.717	2048993.859	1867
4738029.91	2048993.763	1894
4738095.102	2048993.668	1920
4738160.294	2048993.573	1937
4738225.487	2048993.478	1957
4738290.679	2048993.383	1984
4738355.871	2048993.288	1992
4738421.064	2048993.193	1985
4738486.256	2048993.098	1991
4738551.448	2048993.003	2005
4730206.818	2049061.388	1869
4730272.012	2049061.293	1870
4730337.206	2049061.198	1868
4730402.4	2049061.103	1873
4730467.594	2049061.008	1880
4730532.788	2049060.913	1886
4730597.981	2049060.818	1868
4730663.175	2049060.723	1836
4730728.369	2049060.627	1833
4730793.563	2049060.532	1833
4730858.756	2049060.437	1833
4730923.95	2049060.342	1831
4730989.144	2049060.247	1825
4731054.338	2049060.152	1804
4731119.531	2049060.057	1775
4731184.725	2049059.962	1806
4731249.919	2049059.867	1860
4731315.112	2049059.772	1892
4731380.306	2049059.677	1900
4731445.5	2049059.582	1928
4731510.693	2049059.487	1951
4731575.887	2049059.392	1968
4731641.08	2049059.297	1966
4731706.274	2049059.202	1962
4731771.468	2049059.107	1963
4731836.661	2049059.012	1977
4731901.855	2049058.917	1971
4731967.048	2049058.822	1968
4732032.242	2049058.727	1957
4732097.435	2049058.632	1943
4732162.629	2049058.537	1938
4732227.822	2049058.442	1934
4732293.016	2049058.347	1940
4732358.209	2049058.252	1952
4732423.403	2049058.157	1963
4732488.596	2049058.062	1967
4732553.789	2049057.967	1974
4732618.983	2049057.872	1979
4732684.176	2049057.777	1982
4732749.37	2049057.682	1966
4732814.563	2049057.587	1947
4732879.756	2049057.492	1938
4732944.95	2049057.397	1938
4733010.143	2049057.302	1930
4733075.336	2049057.207	1918
4733140.53	2049057.112	1900
4733205.723	2049057.017	1876
4733270.916	2049056.922	1840
4733336.109	2049056.827	1824
4733401.303	2049056.732	1802
4733466.496	2049056.637	1774
4733531.689	2049056.542	1757
4733596.882	2049056.447	1719
4733662.076	2049056.352	1688
4733727.269	2049056.257	1696
4733792.462	2049056.162	1690
4733857.655	2049056.067	1659
4733922.848	2049055.971	1624
4733988.041	2049055.876	1605
4734053.235	2049055.781	1589
4734118.428	2049055.686	1570
4734183.621	2049055.591	1565
4734248.814	2049055.496	1575
4734314.007	2049055.401	1621
4734379.2	2049055.306	1644
4734444.393	2049055.211	1645
4734509.586	2049055.116	1662
4734574.779	2049055.021	1689
4734639.972	2049054.926	1697
4734705.165	2049054.831	1718
4734770.358	2049054.736	1739
4734835.551	2049054.641	1753
4734900.744	2049054.546	1760
4734965.937	2049054.451	1758
4735031.13	2049054.356	1762
4735096.323	2049054.261	1778
4735161.516	2049054.166	1811
4735226.709	2049054.071	1833
4735291.902	2049053.976	1849
4735357.095	2049053.881	1862
4735422.287	2049053.786	1885
4735487.48	2049053.691	1909
4735552.673	2049053.596	1969
4735617.866	2049053.501	1991
4735683.059	2049053.406	2032
4735748.252	2049053.311	2044
4735813.444	2049053.216	2047
4735878.637	2049053.121	2017
4735943.83	2049053.026	1987
4736009.023	2049052.931	1957
4736074.215	2049052.836	1919
4736139.408	2049052.741	1877
4736204.601	2049052.646	1856
4736269.793	2049052.551	1846
4736334.986	2049052.456	1825
4736400.179	2049052.361	1802
4736465.371	2049052.266	1778
4736530.564	2049052.171	1752
4736595.757	2049052.076	1739
4736660.949	2049051.981	1725
4736726.142	2049051.886	1698
4736791.335	2049051.791	1680
4736856.527	2049051.696	1668
4736921.72	2049051.601	1651
4736986.912	2049051.506	1612
4737052.105	2049051.411	1558
4737117.297	2049051.316	1512
4737182.49	2049051.221	1478
4737247.682	2049051.126	1489
4737312.875	2049051.031	1528
4737378.067	2049050.936	1600
4737443.26	2049050.841	1624
4737508.452	2049050.746	1654
4737573.645	2049050.651	1673
4737638.837	2049050.556	1701
4737704.03	2049050.46	1728
4737769.222	2049050.365	1760
4737834.415	2049050.27	1792
4737899.607	2049050.175	1819
4737964.799	2049050.08	1854
4738029.992	2049049.985	1876
4738095.184	2049049.89	1900
4738160.376	2049049.795	1918
4738225.569	2049049.7	1947
4738290.761	2049049.605	1968
4738355.953	2049049.51	1967
4738421.146	2049049.415	1964
4738486.338	2049049.32	1970
4738551.53	2049049.225	1981
4730206.9	2049117.611	1865
4730272.094	2049117.516	1866
4730337.288	2049117.421	1860
4730402.482	2049117.326	1856
4730467.676	2049117.231	1858
4730532.87	2049117.136	1861
